raw,expected_prob
-1.7025314788784771,0.18823529411764706
-1.6947912715127367,0.2
-1.686257803237316,0.20526315789473684
-1.6583094724377685,0.21052631578947367
-1.6309267924887587,0.2501394829830599
-1.4373882855993503,0.28975265017667845
-1.244014344819798,0.3070384872505014
-1.1912647622770074,0.32432432432432434
-1.1377127604103823,0.3288288288288283
-1.1233632417627788,0.3333333333333333
-1.109056701942325,0.35087719298245834
-0.9912933561320441,0.3684210526315789
-0.8718976870737704,0.3773923444976076
-0.8198390893911431,0.38636363636363635
-0.7669504669679924,0.4351173020527859
-0.7329776140160703,0.4838709677419355
-0.7022139770792821,0.49860215053762763
-0.4391695081119221,0.5133333333333334
-0.17394749904947615,0.5610144927536233
-0.13342614190300361,0.6086956521739131
-0.09422288644781585,0.6205242966751918
0.15325614447786212,0.6323529411764707
0.4011021139121378,0.6680283224400871
0.5350588444358364,0.7037037037037037
0.6731506272059833,0.7328042328042328
0.9477636213992091,0.7619047619047619
1.2250484749617843,0.8809523809523809
1.8315458415593118,1.0
-8.919353787588348,0.0
-5.470674095299586,4.003027000140523e-15
-5.469361215419558,0.005917159763313609
-5.075049787187728,0.005917159763652219
-5.075020766179514,0.016981132075471698
-4.313652179435998,0.01698113207547371
-4.310132728752957,0.02494802494802495
-3.8509449406464014,0.024948024948026944
-3.8498738203547056,0.02976190476190476
-3.7091027872325557,0.029761904761937498
-3.7089917006734465,0.03795066413662239
-3.301297773956989,0.03795066413662741
-3.3003558184773927,0.04861111111111111
-3.0808461860693184,0.048611111111112534
-3.0802558931568087,0.050505050505050504
-3.00349492479494,0.05050505050506681
-3.002775593639547,0.07692307692307693
-2.977161937532393,0.07692307692318104
-2.977141849311726,0.08163265306122448
-2.9409391200319175,0.08163265306126036
-2.940681512456041,0.1024390243902439
-2.800905710030932,0.1024390243902444
-2.7978964350549456,0.10583941605839416
-2.575928739217851,0.1058394160584046
-2.574779393417599,0.132890365448505
-2.3412852481710256,0.13289036544851796
-2.3409439817037683,0.14285714285714285
-2.3074621609972765,0.14285714285715584
-2.3070952472387574,0.15358931552587646
-1.7682638677613727,0.1535893155259056
-1.7681642560783148,0.16666666666666666
-1.7613489451205577,0.16666666666667057
-1.7607938348428456,0.17647058823529413
-1.7025753103900116,0.17647058823535372
-1.7024876473669421,0.2
-1.687094895658531,0.2000000000000014
-1.6854207108161008,0.21052631578947367
-1.631198234059436,0.21052631578950606
-1.6306553509180808,0.28975265017667845
-1.2441212202806196,0.28975265017671437
-1.243907469358976,0.32432432432432434
-1.1386220551950383,0.32432432432432545
-1.1368034656257255,0.3333333333333333
-1.1099230178998316,0.3333333333333378
-1.1081903859848181,0.3684210526315789
-0.8743963262792696,0.3684210526315793
-0.8693990478682709,0.38636363636363635
-0.770279130914015,0.38636363636363796
-0.7636218030219696,0.4838709677419355
-0.7023334250101708,0.4838709677419492
-0.7020945291483931,0.5133333333333334
-0.176244487075451,0.513333333333334
-0.17165051102350123,0.6086956521739131
-0.09520177278250595,0.6086956521739133
-0.09324400011312571,0.6323529411764707
0.39975628906885,0.6323529411764721
0.40244793875542567,0.7037037037037037
0.6676697501162473,0.7037037037037043
0.6786315042957195,0.7619047619047619
1.216895738502699,0.7619047619047651
1.23320121142087,1.0
2.429890471697754,1.0
-8.919353787588351,0.0
-5.470674095299588,0.0
-5.46936121541956,0.0059171597633096065
-5.07504978718773,0.005917159763313609
-5.075020766179516,0.01698113207513309
-4.313652179436,0.016981132075471698
-4.310132728752959,0.024948024948022937
-3.8509449406464022,0.02494802494802495
-3.8498738203547065,0.029761904761902765
-3.7091027872325566,0.02976190476190476
-3.7089917006734474,0.03795066413658965
-3.30129777395699,0.03795066413662239
-3.3003558184773936,0.04861111111110608
-3.0808461860693193,0.04861111111111111
-3.0802558931568096,0.05050505050504908
-3.003494924794941,0.050505050505050504
-3.002775593639548,0.07692307692306062
-2.977161937532394,0.07692307692307693
-2.9771418493117268,0.08163265306112037
-2.9409391200319184,0.08163265306122448
-2.9406815124560417,0.10243902439020802
-2.800905710030933,0.1024390243902439
-2.7978964350549465,0.10583941605839366
-2.575928739217852,0.10583941605839416
-2.5747793934175998,0.13289036544849453
-2.3412852481710265,0.132890365448505
-2.340943981703769,0.1428571428571299
-2.3074621609972774,0.14285714285714285
-2.3070952472387583,0.15358931552586347
-1.7682638677613731,0.15358931552587646
-1.7681642560783153,0.16666666666663751
-1.7613489451205582,0.16666666666666666
-1.760793834842846,0.17647058823529022
-1.702575310390012,0.17647058823529413
-1.7024876473669426,0.19999999999994042
-1.6870948956585314,0.2
-1.6854207108161012,0.21052631578947228
-1.6311982340594364,0.21052631578947367
-1.6306553509180812,0.28975265017664603
-1.24412122028062,0.28975265017667845
-1.2439074693589764,0.3243243243242884
-1.1386220551950388,0.32432432432432434
-1.136803465625726,0.3333333333333322
-1.109923017899832,0.3333333333333333
-1.1081903859848186,0.36842105263157443
-0.8743963262792698,0.3684210526315789
-0.8693990478682712,0.38636363636363596
-0.7702791309140152,0.38636363636363635
-0.7636218030219698,0.4838709677419339
-0.702333425010171,0.4838709677419355
-0.7020945291483933,0.5133333333333198
-0.17624448707545107,0.5133333333333334
-0.1716505110235013,0.6086956521739125
-0.09520177278250598,0.6086956521739131
-0.09324400011312574,0.6323529411764705
0.3997562890688499,0.6323529411764707
0.40244793875542556,0.7037037037037023
0.6676697501162471,0.7037037037037037
0.6786315042957193,0.7619047619047613
1.2168957385026986,0.7619047619047619
1.2332012114208695,0.9999999999999968
2.429890471697753,1.0
-6.0572825149875005,0.0
-5.005949719024857,0.016981132075471698
-3.084537017415483,0.04861111111111111
-2.766001747523879,0.10583941605839416
-5.636477704163146,0.0
-4.243956014341804,0.02494802494802495
-6.607320556702032,0.0
-3.7498205567105463,0.02976190476190476
-3.3442579783346718,0.03795066413662239
-3.7877582145659447,0.02976190476190476
-2.7061386101198432,0.10583941605839416
-3.865354910713677,0.02494802494802495
-4.56791813311852,0.016981132075471698
-2.4932160519578583,0.132890365448505
-3.9001188092975405,0.02494802494802495
-0.40260847825382884,0.5133333333333334
-4.539276375893283,0.016981132075471698
-3.282002811945036,0.04861111111111111
-4.841977191304647,0.016981132075471698
-3.1043035771546927,0.04861111111111111
-2.2194125953977553,0.15358931552587646
1.3512919084700235,1.0
-4.712951170786174,0.016981132075471698
-2.617482620144023,0.10583941605839416
-5.155755676140247,0.005917159763313609
-1.9826983396303774,0.15358931552587646
-1.919853081556242,0.15358931552587646
-2.4715800415536386,0.132890365448505
-6.412070060228077,0.0
-2.036381418772949,0.15358931552587646
-3.577760239109962,0.03795066413662239
-4.27994387217051,0.02494802494802495
-4.479535481608513,0.016981132075471698
-3.07154056580409,0.050505050505050504
-1.3596193151886267,0.28975265017667845
-1.5116533552998204,0.28975265017667845
-1.4641727732803689,0.28975265017667845
0.8559605241706398,0.7619047619047619
-0.45549276229365887,0.5133333333333334
-4.944338546218299,0.016981132075471698
-1.218040295387902,0.32432432432432434
-2.5576865774305513,0.132890365448505
-3.2516165787617544,0.04861111111111111
1.0559237411107327,0.7619047619047619
-4.826179695740753,0.016981132075471698
-2.6326689234668508,0.10583941605839416
-3.5146543810850503,0.03795066413662239
-9.935458423455362,0.0
-2.2359723010394204,0.15358931552587646
-0.7605245542878847,0.4838709677419355
-6.428602543263011,0.0
-4.1823678903634285,0.02494802494802495
-2.9403050207436316,0.1024390243902439
-6.024782058739162,0.0
-0.8643868458716097,0.38636363636363635
-4.210301032443443,0.02494802494802495
-3.7693483817628017,0.02976190476190476
-6.784747785668623,0.0
-5.78472194681609,0.0
-5.555716001501644,0.0
-1.3999113487085635,0.28975265017667845
1.998572646079447,1.0
-2.498182578901909,0.132890365448505
-1.1978231060811548,0.32432432432432434
3.778527475729671,1.0
-3.8348918376205785,0.02976190476190476
-2.2792818223281337,0.15358931552587646
-1.8067759870402713,0.15358931552587646
-5.14370579421217,0.005917159763313609
-3.4152565405950948,0.03795066413662239
-3.5403222480159324,0.03795066413662239
-4.207242525751311,0.02494802494802495
-6.2744119745661955,0.0
-4.0441833962918325,0.02494802494802495
-1.844549856105915,0.15358931552587646
-0.995020782922952,0.3684210526315789
-3.928587108087344,0.02494802494802495
-6.79514228957985,0.0
-4.448387776269325,0.016981132075471698
-0.6714662560676246,0.5133333333333334
-2.96900706057881,0.08163265306122448
-3.4710626806580662,0.03795066413662239
-5.617164787202581,0.0
-2.3677334478894525,0.132890365448505
-2.8862414408733654,0.1024390243902439
-3.7093552508149985,0.02976190476190476
-1.6665046715795648,0.21052631578947367
-3.0460892803982915,0.050505050505050504
-3.944919146936875,0.02494802494802495
-1.7433735892502407,0.17647058823529413
-2.423014431689763,0.132890365448505
-2.0416364617319154,0.15358931552587646
-4.726194540246181,0.016981132075471698
-2.426283317726923,0.132890365448505
-7.049783682919885,0.0
-3.1920415340807775,0.04861111111111111
-3.5008891313999806,0.03795066413662239
-5.200905872768438,0.005917159763313609
-4.834231922705867,0.016981132075471698
0.626364802360095,0.7037037037037037
-5.231163507005886,0.005917159763313609
-0.7584677957671255,0.4838709677419355
-1.9455797502554477,0.15358931552587646
-5.170130102518431,0.005917159763313609
-3.8586759621757083,0.02494802494802495
-2.056306054300461,0.15358931552587646
-4.257910394592487,0.02494802494802495
-2.1393451876146146,0.15358931552587646
-1.2586699439363067,0.28975265017667845
-6.720994262235925,0.0
-1.8458512478384446,0.15358931552587646
-6.071959833634141,0.0
-4.134036119954009,0.02494802494802495
-3.208671248671291,0.04861111111111111
-0.5207906816666936,0.5133333333333334
-4.240066268525386,0.02494802494802495
-4.571876529971589,0.016981132075471698
-2.7089984228014865,0.10583941605839416
-5.396149127058904,0.005917159763313609
-0.920499350513436,0.3684210526315789
-4.752472467887085,0.016981132075471698
-2.937292552104975,0.1024390243902439
-1.5241624593071483,0.28975265017667845
-3.1787331373115393,0.04861111111111111
-0.5264725512160906,0.5133333333333334
-7.40945048705896,0.0
-2.903046265034962,0.1024390243902439
-1.6461813512396652,0.21052631578947367
-0.8487961501538268,0.38636363636363635
-1.0486922930236677,0.3684210526315789
0.2139514432160574,0.6323529411764707
-3.214764274331358,0.04861111111111111
-4.913237069271658,0.016981132075471698
2.295259351914517,1.0
-0.5110882260090004,0.5133333333333334
-6.280997789469662,0.0
-5.235877188302222,0.005917159763313609
-3.5680282615694394,0.03795066413662239
-2.452915315503354,0.132890365448505
-0.2169336595350031,0.5133333333333334
-7.029309698411153,0.0
-3.678340176915709,0.03795066413662239
-4.121753091787821,0.02494802494802495
-2.039379893637264,0.15358931552587646
-5.209719705330876,0.005917159763313609
-4.778659382309039,0.016981132075471698
-5.338010539919638,0.005917159763313609
-1.3232641404246046,0.28975265017667845
-2.3114153721852198,0.14285714285714285
0.14523374701111846,0.6323529411764707
-4.810438509775214,0.016981132075471698
-4.526524928920848,0.016981132075471698
0.15886148696444247,0.6323529411764707
-2.815318226969874,0.1024390243902439
-1.8296684406083434,0.15358931552587646
-3.678658876749256,0.03795066413662239
-4.383807071466031,0.016981132075471698
-2.5555792176814838,0.132890365448505
-3.00435438082146,0.050505050505050504
-5.204601828594217,0.005917159763313609
-6.1882282165378175,0.0
-6.539888392567866,0.0
-6.810329457365347,0.0
-5.3777380108047,0.005917159763313609
-2.045754032467022,0.15358931552587646
-3.3135729791934203,0.03795066413662239
-1.222836955688778,0.32432432432432434
-7.465363123517188,0.0
-3.707755820420803,0.03795066413662239
-3.242931758385421,0.04861111111111111
-6.893744188676093,0.0
-3.760828491424844,0.02976190476190476
-3.0718745320834118,0.050505050505050504
-4.9086453517001924,0.016981132075471698
0.5931191246428544,0.7037037037037037
-4.946664142910932,0.016981132075471698
-4.31174398383482,0.021300666941445563
-5.139946536883075,0.005917159763313609
-6.289791638920354,0.0
-5.762998070757575,0.0
-3.522760302916264,0.03795066413662239
-3.2149070411870913,0.04861111111111111
-1.4292457798900953,0.28975265017667845
-4.435415049683075,0.016981132075471698
0.19963457933456175,0.6323529411764707
-0.018191208684594784,0.6323529411764707
-7.353432051458208,0.0
-0.3225444866533773,0.5133333333333334
-6.273500564042588,0.0
-5.734369866606194,0.0
-7.696707246114209,0.0
-4.822510469326928,0.016981132075471698
-2.663902190740677,0.10583941605839416
-2.6747431020965293,0.10583941605839416
-2.681910057567308,0.10583941605839416
-7.311580871441026,0.0
-4.374231444459559,0.016981132075471698
-3.7432790030898655,0.02976190476190476
-4.163143679115338,0.02494802494802495
-0.3780433083668484,0.5133333333333334
-2.8891802664084945,0.1024390243902439
-5.418808036011949,0.005917159763313609
-2.155688490564839,0.15358931552587646
-3.9330758862329644,0.02494802494802495
-4.496306252262022,0.016981132075471698
-7.594157504325098,0.0
-4.63565361141273,0.016981132075471698
-2.904703057181908,0.1024390243902439
-4.789666256798445,0.016981132075471698
-1.7818334645570495,0.15358931552587646
-2.1194049767934704,0.15358931552587646
-3.5885629546605133,0.03795066413662239
-1.8997762194956604,0.15358931552587646
-5.81589159908353,0.0
-3.958825897257605,0.02494802494802495
-3.1476634610706373,0.04861111111111111
-1.431538514005031,0.28975265017667845
-2.2339477144795077,0.15358931552587646
-6.874948044822609,0.0
-0.8432720344481659,0.38636363636363635
-1.716484138164139,0.17647058823529413
-1.7066379733184547,0.17647058823529413
-3.4945104997350525,0.03795066413662239
-2.0380101450069588,0.15358931552587646
-3.650311827390797,0.03795066413662239
-1.6124386540913407,0.28975265017667845
-7.5267367001738705,0.0
-4.218069550499493,0.02494802494802495
-3.566844787755875,0.03795066413662239
-7.056207669490006,0.0
-4.4364326602269815,0.016981132075471698
-1.2003168309077457,0.32432432432432434
-6.7684085392032065,0.0
-2.032459902052572,0.15358931552587646
-0.6943400312765888,0.5133333333333334
-1.1056669822688117,0.3684210526315789
-1.685587456533951,0.2094779141804351
-1.1281027534562087,0.3333333333333333
-2.0666665188944875,0.15358931552587646
-3.475008606374741,0.03795066413662239
-4.60955818925442,0.016981132075471698
-1.8484496318610988,0.15358931552587646
-3.8719101837164622,0.02494802494802495
-4.94886043492834,0.016981132075471698
-2.200294137517194,0.15358931552587646
-1.8778691440211437,0.15358931552587646
-3.503469137667894,0.03795066413662239
-5.13419472379111,0.005917159763313609
-2.347404996365059,0.132890365448505
-5.728231369741652,0.0
-1.7785038720083426,0.15358931552587646
-6.283617879387441,0.0
-3.6176958603380283,0.03795066413662239
-3.600080568528388,0.03795066413662239
-3.1992890157439273,0.04861111111111111
-5.514605732252552,0.0
-2.424911454074345,0.132890365448505
1.609516480593081,1.0
-1.3677736810632817,0.28975265017667845
-2.091083961586551,0.15358931552587646
-3.529241035671655,0.03795066413662239
-0.8218530105710458,0.38636363636363635
-4.722927294415495,0.016981132075471698
-3.786557689528747,0.02976190476190476
-1.3173184061256884,0.28975265017667845
-2.423317947523153,0.132890365448505
-2.145924582046705,0.15358931552587646
-4.5476143731304415,0.016981132075471698
-2.4200996872703806,0.132890365448505
-5.313002105554451,0.005917159763313609
-4.096355625837331,0.02494802494802495
-4.527745934597166,0.016981132075471698
-4.340357309487534,0.016981132075471698
-6.95462865938875,0.0
-8.179949203327656,0.0
-0.6199244736415412,0.5133333333333334
-4.308146866154916,0.02494802494802495
-3.2189774068588317,0.04861111111111111
-2.2565997649660448,0.15358931552587646
-1.097245763326094,0.3684210526315789
-5.708551355327509,0.0
0.0791935131237631,0.6323529411764707
-5.912073806777273,0.0
-2.185307952952697,0.15358931552587646
-1.0039371099264016,0.3684210526315789
-2.5860151486271077,0.10583941605839416
-0.7385601259545562,0.4838709677419355
-2.463263385061198,0.132890365448505
-3.7324221127637562,0.02976190476190476
-7.907284000339783,0.0
0.4584606138034051,0.7037037037037037
-2.3426030243763156,0.132890365448505
-2.8774964794644347,0.1024390243902439
-2.680316681647934,0.10583941605839416
-2.779470819771259,0.10583941605839416
-5.672758123961735,0.0
-2.2796648299121323,0.15358931552587646
-5.041342071860193,0.016981132075471698
-2.794470286546093,0.10583941605839416
-4.357830168419689,0.016981132075471698
0.9177376346270645,0.7619047619047619
-1.476445958946981,0.28975265017667845
-5.273377348427719,0.005917159763313609
-3.4180156640703387,0.03795066413662239
-4.508072550065402,0.016981132075471698
-1.6719706380872634,0.21052631578947367
-2.9676985054215272,0.08163265306122448
-6.6378605207984664,0.0
-1.097791980013258,0.3684210526315789
-2.2079110327277274,0.15358931552587646
-2.3987671387857192,0.132890365448505
0.2532201265450369,0.6323529411764707
-4.092631671919334,0.02494802494802495
-3.8733741590959068,0.02494802494802495
-2.8205345018822654,0.1024390243902439
-3.8086658327848095,0.02976190476190476
-4.554521337519824,0.016981132075471698
-1.2600493412233866,0.28975265017667845
0.10139938717030095,0.6323529411764707
-0.6218768324502593,0.5133333333333334
-0.3460685720506138,0.5133333333333334
-3.163008426253559,0.04861111111111111
-0.6822087621261663,0.5133333333333334
-1.8629233413680666,0.15358931552587646
-1.197093675488893,0.32432432432432434
-3.814384572146346,0.02976190476190476
-3.906165417401739,0.02494802494802495
-3.897900565513881,0.02494802494802495
-2.591852154404734,0.10583941605839416
-1.4791220164992724,0.28975265017667845
-2.5252760707985393,0.132890365448505
-3.5972838961186304,0.03795066413662239
-4.863750136921821,0.016981132075471698
-4.81304913218585,0.016981132075471698
-0.8772617764843922,0.3684210526315789
-5.399337572753001,0.005917159763313609
-3.5100479867976393,0.03795066413662239
-6.047521463193677,0.0
0.2625851190372206,0.6323529411764707
0.019244762847125063,0.6323529411764707
-6.712696685369926,0.0
-0.30593277617156156,0.5133333333333334
-5.522808706220811,0.0
-3.095973930720476,0.04861111111111111
-1.10556697222877,0.3684210526315789
-7.720772356389789,0.0
-5.655362111691092,0.0
-5.822175895253097,0.0
-1.6499465974690182,0.21052631578947367
-1.899311615403892,0.15358931552587646
-6.1724364825053275,0.0
-4.425375186188054,0.016981132075471698
-2.386931324808137,0.132890365448505
-2.072316865732372,0.15358931552587646
-3.097361919156846,0.04861111111111111
-3.16340686377901,0.04861111111111111
-2.1198441557432464,0.15358931552587646
-3.9751030869348707,0.02494802494802495
-1.0563038420763335,0.3684210526315789
-1.746431246112224,0.17647058823529413
-6.311908635744869,0.0
1.0042518929868889,0.7619047619047619
2.1765771050571816,1.0
-3.5058881221460485,0.03795066413662239
-4.154922871725042,0.02494802494802495
-3.580311433817971,0.03795066413662239
0.584763737814527,0.7037037037037037
-4.254211475919316,0.02494802494802495
-2.683585574107488,0.10583941605839416
-2.400586022569736,0.132890365448505
-7.7234764021739535,0.0
-4.441312713111523,0.016981132075471698
-4.976077938580259,0.016981132075471698
-3.9972744267534157,0.02494802494802495
-1.9582054711237344,0.15358931552587646
-7.837594296891038,0.0
-0.08266532434344365,0.6323529411764707
-3.792374836467834,0.02976190476190476
-5.441818733918015,0.005917159763313609
-4.563449849491296,0.016981132075471698
-3.0150079617056558,0.050505050505050504
-0.9983132883587666,0.3684210526315789
-2.7475827339975827,0.10583941605839416
-5.364384125817281,0.005917159763313609
-2.945329642464689,0.08163265306122448
-3.6041602911752397,0.03795066413662239
-5.042031517866459,0.016981132075471698
-0.390103048596111,0.5133333333333334
-2.563877501715961,0.132890365448505
-4.0802763324857,0.02494802494802495
-2.283613586579986,0.15358931552587646
-3.906270071073593,0.02494802494802495
-2.19967086105125,0.15358931552587646
-2.5201947472032677,0.132890365448505
-0.22495341438858274,0.5133333333333334
-1.2600241218099428,0.28975265017667845
0.8652770119411648,0.7619047619047619
-3.037554541438472,0.050505050505050504
-5.394584050265591,0.005917159763313609
-1.6955596495390493,0.2
-3.3535425653962805,0.03795066413662239
-1.7855212678706394,0.15358931552587646
1.1404565426518323,0.7619047619047619
-0.02222786546309896,0.6323529411764707
-5.926725616395462,0.0
-3.7920741631834654,0.02976190476190476
-1.6257107952659966,0.28975265017667845
-1.9969335964158836,0.15358931552587646
-5.293307463016547,0.005917159763313609
-1.382673154138255,0.28975265017667845
-3.3176307384593486,0.03795066413662239
-4.7917924493470885,0.016981132075471698
-3.9041774753936305,0.02494802494802495
-2.3411622086922357,0.13648376595876813
-3.6758408155518962,0.03795066413662239
-1.2674602032546771,0.28975265017667845
-3.473599311333613,0.03795066413662239
-2.6679257017420333,0.10583941605839416
-5.20126607899132,0.005917159763313609
-3.865608577674248,0.02494802494802495
-3.079445409636163,0.050505050505050504
0.4873468195011661,0.7037037037037037
-1.7325676995183905,0.17647058823529413
-5.34824865156032,0.005917159763313609
-2.2242859032404922,0.15358931552587646
-4.1262121439468435,0.02494802494802495
-6.4945353342048255,0.0
-3.3980251998255144,0.03795066413662239
-2.941368487253398,0.08163265306122448
-3.6705454923702243,0.03795066413662239
-0.8550687252899598,0.38636363636363635
-3.9022409545054844,0.02494802494802495
-4.789464113489537,0.016981132075471698
-1.8149472994555398,0.15358931552587646
-5.267273574853451,0.005917159763313609
-1.3184879773229323,0.28975265017667845
-2.845307335599098,0.1024390243902439
-5.415995670575602,0.005917159763313609
-2.1919434869475545,0.15358931552587646
-4.673218183481083,0.016981132075471698
-3.6283398430736327,0.03795066413662239
-5.787297610891496,0.0
-1.7276139512332531,0.17647058823529413
-0.9695248352676265,0.3684210526315789
-5.854506417393612,0.0
-2.6005635801335134,0.10583941605839416
-5.002614293006077,0.016981132075471698
-1.5019992050060187,0.28975265017667845
-2.295521485242725,0.15358931552587646
-3.5597268070602626,0.03795066413662239
-2.4763061106376387,0.132890365448505
-5.1433815698355385,0.005917159763313609
-5.760844090947504,0.0
-3.5645895122878186,0.03795066413662239
-5.907558126354813,0.0
-2.1967541482144903,0.15358931552587646
-1.8661098205149689,0.15358931552587646
-1.033395682504622,0.3684210526315789
-4.325630691551815,0.016981132075471698
-5.613517119700986,0.0
-4.452445590882947,0.016981132075471698
-3.7057951779960905,0.03795066413662239
-5.985843567715165,0.0
-6.218706506977215,0.0
-6.3698268403035945,0.0
-2.229293723698465,0.15358931552587646
-1.4941439319076144,0.28975265017667845
-2.0145804320779024,0.15358931552587646
0.11564102777212604,0.6323529411764707
-2.0834264690361604,0.15358931552587646
-3.718940858416671,0.02976190476190476
-3.8418024476377375,0.02976190476190476
-4.7538143277573734,0.016981132075471698
-5.032650998426613,0.016981132075471698
-3.5349978548803422,0.03795066413662239
-4.347699197121864,0.016981132075471698
0.4574847788572334,0.7037037037037037
-3.3068367171900284,0.03795066413662239
-1.273410152698245,0.28975265017667845
-1.600058839444309,0.28975265017667845
-1.0475402296706526,0.3684210526315789
-3.4174755328318733,0.03795066413662239
-3.583656854782755,0.03795066413662239
-5.141358733945587,0.005917159763313609
-2.235111622654598,0.15358931552587646
-2.896076030109323,0.1024390243902439
-0.8934279583412326,0.3684210526315789
-3.6642408101834265,0.03795066413662239
-5.383890607532521,0.005917159763313609
-3.631654705932151,0.03795066413662239
-2.5902732419255448,0.10583941605839416
-6.679218818145585,0.0
-3.2908245827010116,0.04861111111111111
-0.8067995593127435,0.38636363636363635
-4.39136447635413,0.016981132075471698
0.14259512277418462,0.6323529411764707
-5.316993928577483,0.005917159763313609
-3.918981380726767,0.02494802494802495
-3.2971956742253643,0.04861111111111111
-1.143594114295479,0.32432432432432434
-2.6666519165962117,0.10583941605839416
-4.511947101063229,0.016981132075471698
-2.9852504088275627,0.07692307692307693
-4.07767506385185,0.02494802494802495
-3.8329640612177727,0.02976190476190476
-0.15682330722290505,0.6086956521739131
-1.231681149043487,0.32432432432432434
-1.5029457348291622,0.28975265017667845
0.17389256688193333,0.6323529411764707
-3.1316427293987714,0.04861111111111111
-3.790753866305699,0.02976190476190476
-2.365546159124089,0.132890365448505
-4.907405808542921,0.016981132075471698
-2.629804187690778,0.10583941605839416
-3.7364425435319633,0.02976190476190476
-1.0759244292133743,0.3684210526315789
-4.991296632362586,0.016981132075471698
-0.5784430393462148,0.5133333333333334
-3.490582512041607,0.03795066413662239
-0.4412062974875015,0.5133333333333334
-2.197027292538138,0.15358931552587646
-3.120396268475214,0.04861111111111111
-3.125346583520783,0.04861111111111111
-2.5477906318299874,0.132890365448505
-5.704057306391833,0.0
-4.865860143064683,0.016981132075471698
-4.9243216552882165,0.016981132075471698
-1.7435368826723092,0.17647058823529413
-0.5574881290204949,0.5133333333333334
-3.66660356353798,0.03795066413662239
-4.439113915927104,0.016981132075471698
-2.8655614990653127,0.1024390243902439
-5.1754816389466605,0.005917159763313609
-4.225824783790912,0.02494802494802495
-2.5234252961408212,0.132890365448505
-3.4994347776311856,0.03795066413662239
-1.8745809367282626,0.15358931552587646
