f0,f1,f2,f3,expected_raw
3.0,7.0,-0.05768240448551175,2.0,-0.8907668056452114
89.0,3.0,1.3338961272199494,2.0,-0.5535093530393389
10.0,8.0,-1.0171656010753345,1.0,1.1917680213355388
51.0,0.0,-0.7561992996296224,1.0,-0.7910843844871052
106.0,6.0,-0.6322921320976698,2.0,0.8086681165586254
nan,5.0,0.3887695988430735,2.0,-1.0323392457631084
55.0,6.0,-0.9526955538556113,0.0,1.0919380296411882
13.0,1.0,1.9152117220521188,2.0,2.601146833217674
116.0,2.0,-0.3176915209860978,2.0,-1.0553507596907579
10.0,6.0,0.013078604562234116,0.0,1.0378594153462228
65.0,0.0,-0.4062883567749191,1.0,1.6077198222602174
57.0,4.0,-0.5476685903720032,0.0,-1.3536387198747533
62.0,7.0,0.9332654410033527,1.0,0.34228411901334865
62.0,4.0,1.0844237323433419,0.0,-0.012016059280192304
84.0,6.0,1.4734942339467114,0.0,0.7453598557548695
48.0,0.0,-0.565515645835055,2.0,-0.4071214323547309
31.0,8.0,1.2519659571281483,1.0,0.27946151097797656
78.0,7.0,-0.3970296462344508,1.0,0.5417786808858568
113.0,nan,-0.11534853522497975,1.0,-0.7733159375558172
97.0,nan,1.0777668000999443,0.0,-0.9753902098136908
2.0,0.0,-0.636644858210029,1.0,0.2461617739223131
27.0,6.0,-0.9002154294087794,0.0,-1.1976757086562713
61.0,5.0,-0.7217387744339031,1.0,-0.340022594766594
29.0,1.0,2.129414594838617,0.0,-0.6488490576859273
85.0,0.0,0.6327290692600396,0.0,-0.2012544661768955
31.0,3.0,-1.1430624940318472,0.0,-0.9234573220264276
68.0,6.0,0.47944584922742295,2.0,-0.26305488419333195
77.0,8.0,-1.5111416210005937,1.0,-1.9754943187509775
46.0,1.0,1.2834694078910645,1.0,0.11254981581934691
25.0,8.0,-1.2048848614590284,0.0,-1.8298529350532873
nan,7.0,0.8494015179237114,1.0,-0.196326305657114
40.0,8.0,-1.5328888452232121,1.0,-1.5307172269418092
118.0,0.0,0.013125025835767648,1.0,1.9275189874625704
48.0,5.0,0.9088345764274753,0.0,-0.3094710777093624
83.0,8.0,0.4197694237309781,0.0,-0.9105977871474921
62.0,6.0,-0.3161436834899776,1.0,-0.5533510603700162
90.0,0.0,-1.7521733736761154,1.0,0.4542294548033072
44.0,6.0,-3.4008414376833977,2.0,-0.4252699528524103
94.0,8.0,-0.041795949776104284,0.0,-1.5225352679912807
78.0,3.0,0.877255265460028,0.0,1.478131124779806
91.0,7.0,0.9559104192205188,2.0,1.66378477533772
72.0,1.0,0.24373937305809762,0.0,1.0080002376038217
57.0,1.0,1.2835548315770329,0.0,-0.16212831795761573
86.0,9.0,0.902333576218483,1.0,1.3155363253472232
109.0,nan,1.5583393257847316,2.0,-0.2775762966402925
27.0,2.0,-2.5456732533232556,2.0,-2.652309699496939
116.0,5.0,-0.1705040020728583,2.0,-1.0440164551811755
19.0,9.0,0.13737628740667923,1.0,1.287209083462903
47.0,5.0,0.4126607338212717,0.0,-1.4359267356889824
49.0,4.0,0.7699432055946728,2.0,1.663650066030078
nan,6.0,-1.4873595123524752,2.0,-0.9444494547437701
84.0,1.0,-0.5954951318064536,1.0,-0.34677262565449857
nan,9.0,-0.4569120830295561,1.0,-0.04172836847716681
70.0,0.0,-0.381130996449515,2.0,-0.5748393820715308
10.0,3.0,-0.14363910038044939,0.0,0.9650295971191547
85.0,8.0,0.8563638146152325,0.0,-0.917565925272375
82.0,nan,-0.2597523159833218,1.0,-0.34077036604860117
74.0,6.0,0.08171527184992182,2.0,1.3710562790493723
75.0,6.0,-0.5091695409924413,1.0,-0.22875995503621044
66.0,nan,-1.3697607056738519,2.0,-0.5348420887561891
45.0,2.0,0.08100205866202731,0.0,-0.7194347134313842
nan,4.0,-1.5940827346724213,0.0,-1.9914336061284172
116.0,2.0,0.8375922136043321,0.0,-0.8781341837048551
15.0,4.0,-1.271230136036222,0.0,-0.5394610319552894
nan,8.0,0.5865213852448612,0.0,-0.7356969829961412
17.0,2.0,2.3170606826880893,0.0,2.711395023498638
4.0,8.0,-0.28740608176938665,1.0,-0.349570833546137
42.0,nan,0.5698800776344933,2.0,-0.5065928446590396
74.0,0.0,2.027375195209982,2.0,0.5619136624111242
21.0,7.0,0.699754475273366,1.0,0.383037185989001
80.0,8.0,1.2753928589300298,1.0,-0.923697949536784
7.0,6.0,0.16708674018859238,2.0,-0.5675591103367349
61.0,nan,1.6190425587032562,2.0,0.7596248665999106
13.0,3.0,0.24266876497574363,2.0,1.5041073407790169
4.0,1.0,-0.5701423495900022,0.0,-1.102306024959615
17.0,2.0,-1.0765206244517713,1.0,1.02582411561684
48.0,8.0,-0.3220277419362832,1.0,-0.5360307979719517
nan,6.0,0.24224316525310666,2.0,-0.3123006703787594
nan,5.0,-1.3135347533431387,2.0,-1.349655460180003
48.0,6.0,2.4576694169025073,1.0,2.009898108730914
nan,nan,-0.015494387847696694,2.0,-1.0215733532456925
40.0,8.0,1.4588791623361939,0.0,-0.15723487614601012
39.0,2.0,0.6063273998039475,1.0,1.6561576828713471
23.0,0.0,-1.806328590923392,1.0,1.1720039894864045
11.0,nan,1.3299695051982672,0.0,-0.5626120005760782
98.0,6.0,0.5251824170641262,1.0,2.682534965308898
99.0,9.0,-0.49475980692193144,2.0,-0.7629547952511369
17.0,6.0,-0.956642135059602,1.0,2.0005237675978766
23.0,2.0,0.9790728761867078,2.0,1.2754647881737833
86.0,5.0,-0.15007096005328846,0.0,1.1318046942964077
60.0,2.0,0.613914105719023,0.0,-0.03811132571705354
24.0,7.0,-0.19546037511551714,2.0,-1.4729907370593551
44.0,0.0,1.2841746429019707,0.0,0.1231204938120069
nan,5.0,-0.8287052707667638,2.0,-0.8640740650032124
nan,7.0,1.1412547126398198,1.0,0.2928672404576648
104.0,5.0,-0.4897685354767686,0.0,-0.7891852892346813
29.0,0.0,0.8273305022146564,2.0,0.029232450510505874
38.0,4.0,1.0834721134896335,2.0,1.3457447430367182
29.0,4.0,0.8831630672757237,2.0,-0.48940424163106283
108.0,6.0,1.3581273341787767,1.0,0.6336174359583862
40.0,8.0,-0.06672518759668038,0.0,-0.870495487309051
95.0,1.0,-0.42534286965209395,0.0,0.20974566788182752
42.0,4.0,-0.6282292360242355,0.0,-0.9380900527288696
15.0,3.0,-0.6712512643782736,0.0,0.49754663411550343
108.0,7.0,1.7236769505042282,0.0,-0.24276019480934466
24.0,1.0,0.3627133000635424,0.0,-1.3685255931551044
73.0,4.0,-1.176394259316588,2.0,-0.8880060773915629
96.0,4.0,-0.19524435720699324,2.0,0.9652188220542743
45.0,8.0,0.5166542100894521,1.0,0.05981568039468141
61.0,4.0,-0.21814589150462707,2.0,-0.21898373025462267
8.0,4.0,-0.09181116600136538,1.0,0.7109524608592728
12.0,3.0,0.3137056516082453,0.0,-0.2827079885075266
14.0,1.0,0.08177170793545434,2.0,-0.799494101094182
18.0,4.0,-1.6471622208337457,1.0,-1.6978572684352893
74.0,4.0,1.1192624054318319,2.0,1.555704768414718
55.0,8.0,0.055762899047710535,0.0,0.657918805188631
62.0,2.0,-2.1295997616055877,0.0,-2.748901218208648
nan,0.0,0.3437865528861258,1.0,0.31323961600807065
15.0,7.0,0.8741503155971785,1.0,1.7265786474873974
89.0,1.0,-0.9574324863216248,0.0,-1.4479304780155124
110.0,7.0,0.24283345694885122,1.0,-0.8850850220843185
66.0,4.0,-0.1975568138073524,1.0,0.7975076866024614
8.0,6.0,-0.5662334790329695,0.0,0.3822022171838915
30.0,6.0,-0.6338975561619232,0.0,0.7220119965674033
117.0,9.0,1.1913426661114728,1.0,0.18927739749149533
34.0,6.0,0.7205696611762759,0.0,0.06564531084526594
1.0,2.0,-0.10626233274411405,2.0,-1.4577574204687118
83.0,6.0,0.8795502040538203,0.0,0.015462740095171165
78.0,4.0,1.3040080867189865,2.0,1.4898574079722096
42.0,9.0,1.0796302905517399,1.0,-0.4706861620313836
84.0,6.0,-0.4477351716223463,1.0,-0.21820636990701156
24.0,7.0,1.6744455261336015,0.0,0.10196268536117029
74.0,2.0,0.9189803485895607,0.0,1.3836985720206032
24.0,4.0,-0.40908200407986445,2.0,-1.4392727455812266
101.0,1.0,-0.19930407679943093,0.0,0.3605301110191719
56.0,9.0,-0.8893772087950983,2.0,-0.5165132543758617
62.0,0.0,0.9659116626081159,2.0,0.7285159922092296
111.0,nan,-0.31664847769272164,1.0,0.5617134074497501
80.0,3.0,0.9010634771880041,1.0,1.0050736502700555
84.0,nan,-0.29900859615514347,0.0,-1.64126631924309
57.0,nan,2.466018988309921,1.0,-0.3330145942993603
16.0,3.0,-0.314442123017834,2.0,-0.5108015851739116
82.0,2.0,1.3772845075183957,1.0,1.1194670611005892
7.0,5.0,-1.8033415823630305,1.0,-1.3326456694535498
89.0,6.0,0.11541587863597388,0.0,-0.44827546762701637
91.0,8.0,0.0955922245862789,0.0,1.277124382568311
45.0,4.0,-0.019366609214104925,2.0,-0.752836063132687
68.0,2.0,-0.6833516385754063,0.0,-1.126393974734451
55.0,6.0,0.23207274903429032,0.0,1.7916338291396854
83.0,7.0,0.7717832838943677,1.0,0.3374906990351415
113.0,9.0,-1.543998716109384,1.0,0.4435124493989628
8.0,nan,0.3508430966440473,1.0,1.2062057157773023
31.0,4.0,1.2321134191042338,0.0,0.1834735346683818
nan,6.0,1.9599172240489193,2.0,1.0992133739053562
34.0,5.0,0.3992489417391524,1.0,-0.7092261180925129
19.0,4.0,-0.5749191288962868,1.0,-0.48026539175276367
63.0,1.0,0.7800795350260328,0.0,-1.4555864374515304
1.0,3.0,1.4826059014174868,2.0,0.6525034108610624
65.0,6.0,1.410023128278547,2.0,1.4170272623957505
nan,1.0,-0.8143368034393274,2.0,-0.9886176607963562
9.0,5.0,1.3123424153387129,1.0,-1.0648689923994739
45.0,1.0,-0.07831856438875712,2.0,-0.8042457796846533
41.0,5.0,0.6497225721928965,1.0,0.3055549371627449
85.0,0.0,-0.2959225251340733,0.0,-0.13341197433479046
12.0,5.0,-1.5558806373690153,0.0,-2.8520172321883
43.0,6.0,0.816147032119805,0.0,1.8125767714066936
109.0,6.0,-0.880650560125701,0.0,-0.7259236785644106
81.0,6.0,-0.3171750766234031,1.0,1.9111718183229303
78.0,3.0,-2.4466577629616864,1.0,-0.7940556469976185
78.0,nan,-1.3942133702921018,1.0,-0.19944097452562637
0.0,8.0,-0.7527479283166358,1.0,-1.1492959076276372
74.0,5.0,0.48854862299023205,0.0,0.694201408761585
38.0,5.0,0.6767953452133995,0.0,0.8794017259964514
108.0,4.0,1.1999524664784573,0.0,-0.4774375801579041
70.0,nan,-0.01949246129429663,0.0,-0.8858226724420855
63.0,3.0,0.5802185535468857,2.0,0.4356118578148271
39.0,6.0,-1.0973910863016025,1.0,1.3490743259317677
109.0,0.0,0.8864666413473162,2.0,-0.5074007511498178
105.0,0.0,0.006876891688659232,2.0,1.3714898456020495
106.0,1.0,-2.0147929081267533,1.0,-0.06348383997752498
43.0,5.0,1.0293438974270153,1.0,1.3275263048871822
78.0,4.0,0.052396234557843875,1.0,1.1821722537315142
30.0,0.0,0.10030452668887457,0.0,1.3631587485412884
47.0,2.0,0.9417716786830919,1.0,-0.15014082469404189
50.0,9.0,1.2423674761271921,1.0,1.3753765144340957
nan,nan,-1.5134535799413735,1.0,-1.2413018130640054
73.0,1.0,-1.1227035637732452,1.0,-1.2723068283285444
48.0,4.0,-1.4864049659938994,0.0,-0.8334256925985544
nan,0.0,-0.087574528401115,0.0,-0.3913242948937708
0.0,1.0,1.0180959695487846,2.0,-0.7513082252829296
